7869,163,False,-111100
7892,165,True,-111100
7917,181,True,-111100
7942,186,True,-120700
7969,183,True,-120700
7992,159,True,-120700
8017,157,True,-120700
8042,106,True,-129500
8069,138,True,-129500
8093,130,True,-129500
8118,166,False,-129500
8143,160,False,-143100
8168,157,False,-143100
8192,156,False,-143100
8217,154,False,-143100
8246,148,False,-146000
8269,101,False,-146000
8293,100,False,-146000
8317,102,False,-146000
8342,152,False,-140200
8368,113,False,-140200
8392,116,False,-140200
8417,110,False,-140200
8442,55,False,-120400
8468,50,False,-120400
8492,48,False,-120400
8516,0,False,-120400
8563,0,False,-98200
8588,0,False,-98200
8612,0,False,-98200
8637,0,False,-86400
8663,0,False,-86400
8687,0,False,-86400
8712,0,False,-86400
8737,0,False,-90000
8763,0,False,-90000
8787,0,False,-90000
8815,0,False,-90000
8837,90,False,-98300
8863,90,False,-98300
8887,133,False,-98300
8912,130,False,-98300
8937,127,False,-103600
8963,138,False,-103600
8987,142,False,-103600
9012,141,False,-103600
9037,138,False,-108200
9064,137,False,-108200
9087,132,False,-108200
9112,129,False,-109100
9138,143,False,-109100
9162,142,False,-109100
9187,141,False,-109100
9212,141,False,-108100
9238,135,False,-108100
9262,134,False,-108100
9287,137,False,-108100
9312,148,False,-107400
9338,152,False,-107400
9365,126,False,-107400
9387,124,False,-107400
9412,125,False,-101900
9437,91,False,-101900
9461,95,False,-101900
9486,61,False,-101900
9511,24,False,-88800
9537,29,False,-88800
9561,75,False,-88800
9586,136,False,-88800
9611,140,False,-85900
9637,136,False,-85900
9661,154,False,-85900
9685,144,False,-85900
9732,144,False,-87900
9757,142,False,-87900
9781,145,False,-87900
9806,147,False,-91200
9831,152,False,-91200
9855,159,False,-91200
9880,164,False,-91200
9908,168,False,-93100
9931,169,False,-93100
9954,169,False,-93100
9979,169,False,-93100
10004,168,False,-92800
10029,166,False,-92800
10053,165,False,-92800
10078,162,False,-92800
10103,162,False,-93200
