3159	1424	80	0
3174	1424	80	0
3188	1328	128	-16
3204	1232	128	-16
3218	1152	160	-32
3234	1152	160	-32
3248	1072	176	-48
3263	992	176	-48
3278	944	192	-48
3294	944	192	-48
3307	896	192	-48
3323	864	192	-48
3338	864	160	-64
3353	864	160	-64
3370	880	144	-48
3386	928	128	-32
3401	976	112	-16
3416	976	112	-16
3430	1040	80	-32
3445	1120	48	0
3460	1184	16	0
3475	1184	16	0
3489	1264	-16	16
3505	1312	-64	16
3520	1360	-80	32
3535	1360	-80	32
3549	1392	-128	32
3565	1392	-160	32
3580	1392	-208	48
3595	1392	-240	32
3633	1328	-256	48
3648	1280	-288	64
3664	1232	-304	48
3679	1168	-320	48
3694	1168	-320	48
3709	1120	-336	48
3727	1072	-352	32
3743	1040	-352	32
3758	1024	-352	32
3775	1024	-352	32
3789	1024	-336	16
3805	1040	-304	16
3820	1072	-272	16
3835	1088	-256	0
3851	1088	-256	0
3865	1136	-224	-16
3880	1168	-176	-32
3895	1200	-160	-64
3911	1200	-160	-64
3925	1232	-128	-32
3940	1280	-80	-64
3956	1296	-64	-48
3971	1296	-64	-48
3985	1296	-64	-48
4000	1296	-32	-48
4015	1280	0	-16
4030	1280	0	-16
4047	1232	16	-32
4062	1200	48	-48
4077	1168	64	-48
4092	1168	64	-48
4106	1120	80	-32
4121	1088	96	16
4137	1040	112	0
4152	1040	112	0
4166	1008	96	-16
4182	992	112	0
4197	960	112	16
4212	960	112	16
4226	960	112	64
4241	960	80	80
4257	976	48	80
4271	976	48	80
4285	1008	16	96
4301	1024	0	128
4316	1072	0	96
4330	1072	0	96
4344	1088	-16	64
4360	1136	-48	48
4375	1168	-64	48
4393	1184	-96	32
4408	1184	-96	32
4423	1200	-112	32
4438	1216	-128	16
4454	1200	-160	0
4469	1200	-160	0
4483	1200	-176	0
4499	1200	-208	16
4514	1184	-224	16
4551	1136	-240	16
4566	1136	-240	16
4580	1120	-256	-16
4596	1088	-272	-48
4611	1072	-288	-144
4626	1072	-288	-144
4640	1072	-304	-192
4655	1072	-288	-176
4671	1056	-256	-80
4686	1056	-256	-80
4701	1072	-224	-32
4715	1088	-208	-32
4734	1104	-192	-16
4750	1120	-176	0
4765	1120	-176	0
4779	1136	-144	16
4794	1152	-128	64
4810	1168	-112	48
4825	1168	-112	48
4839	1168	-96	0
4855	1168	-64	0
4870	1168	-48	16
4885	1168	-48	16
4899	1152	-16	16
4914	1136	0	16
4930	1120	16	16
4945	1120	16	16
4959	1104	32	32
4975	1088	48	32
4990	1056	64	32
5005	1056	64	32
5019	1040	48	48
5035	1008	48	48
5050	1008	64	32
5068	1008	64	32
5083	1008	64	32
5098	1008	48	32
5113	1008	16	32
5128	1024	0	32
5144	1024	0	32
5157	1040	0	16
5172	1056	-16	16
5188	1072	-32	32
5203	1072	-32	32
5218	1088	-48	16
5233	1104	-48	0
5247	1120	-80	0
5262	1120	-80	0
5276	1120	-96	-16
5291	1136	-112	-16
5306	1136	-128	0
5321	1136	-128	0
5335	1136	-144	0
5351	1120	-160	0
5366	1120	-176	0
5381	1120	-176	0
5398	1120	-192	0
5414	1104	-208	-32
5429	1088	-224	-48
5466	1072	-240	-64
5482	1072	-240	-64
5496	1072	-224	-32
5511	1072	-208	-32
5527	1072	-192	-16
5542	1072	-192	-16
5557	1072	-176	0
5572	1072	-176	-16
5588	1088	-160	-16
5603	1104	-144	0
5618	1104	-144	0
5633	1104	-128	16
5648	1104	-112	16
5664	1104	-112	16
5679	1104	-112	16
5693	1104	-80	16
5709	1104	-64	0
5724	1104	-48	0
5739	1104	-48	0
5757	1104	-48	16
5772	1104	-32	0
5787	1088	-16	32
5803	1072	-16	16
5818	1072	-16	16
5832	1072	0	16
5847	1056	0	16
5862	1056	16	32
5878	1056	16	32
5892	1040	16	48
5907	1040	16	32
5922	1024	16	32
5937	1024	16	32
5950	1024	0	16
5965	1040	-16	32
5980	1040	-32	32
5995	1040	-32	32
6010	1056	-32	0
6024	1056	-48	16
6039	1056	-48	16
6053	1072	-48	0
6069	1072	-64	0
6087	1072	-64	0
6102	1088	-96	16
6118	1088	-96	16
6132	1088	-112	0
6148	1088	-112	0
6163	1088	-112	0
6178	1088	-112	0
6192	1088	-144	0
6207	1088	-144	0
6223	1088	-144	16
6238	1088	-144	16
6252	1088	-144	0
6267	1088	-160	0
6282	1088	-160	0
6297	1088	-160	0
6311	1072	-160	-16
6327	1072	-160	-16
7824	1072	-96	16
7839	1072	-112	16
7855	1072	-112	0
7870	1072	-288	-64
7889	1072	-304	-48
7904	1072	-304	-48
7918	1056	-128	-16
7933	1072	-96	-16
7948	1072	-160	-64
7964	1072	-160	-64
7978	1072	-128	-48
7993	1072	-80	-16
8008	1072	-80	-16
8024	1072	-80	-16
8038	1056	-80	-16
8054	1056	-64	-16
8069	1056	-64	-16
8085	1056	-64	-16
8099	1056	-80	0
8114	1056	-176	-16
8130	1072	-144	-16
8145	1072	-144	-16
8160	1072	-80	0
8175	1072	-80	-16
8190	1056	-160	-48
8205	1056	-160	-48
8223	1040	-96	224
8238	1056	48	16
8254	1072	-96	-64
8269	1072	-176	-32
8284	1072	-176	-32
8298	1056	-112	-32
8314	1056	-64	16
8329	1056	-48	16
8344	1056	-48	16
8359	1056	-80	32
8374	1072	-144	-16
8390	1056	-144	-48
8405	1072	-128	32
8421	1072	-128	32
8435	1056	-96	48
8450	1056	-112	0
8466	1056	-112	-32
8481	1056	-112	-32
8495	1056	-144	16
8511	1056	-144	-16
8526	1072	-144	-48
8544	1056	-144	-16
8560	1056	-144	-16
8574	1040	-96	32
8590	1056	-112	-16
8604	1072	-112	-16
8620	1072	-112	-16
8634	1056	-112	0
8650	1056	-112	16
8665	1056	-64	16
8680	1056	-64	16
8695	1056	-16	32
8709	1040	-144	48
8725	1072	-144	-32
8740	1072	-144	-32
8755	1056	-112	-32
