3363	160	0	-960
3378	160	16	-976
3393	160	16	-976
3407	160	-16	-928
3423	160	0	-912
3437	160	0	-976
3454	160	0	-976
3468	160	0	-976
3483	160	-32	-976
3498	176	-48	-944
3513	176	-48	-944
3527	160	16	-896
3542	144	16	-912
3557	144	0	-976
3572	144	0	-976
3586	144	16	-976
3601	144	16	-992
3617	128	-16	-928
3632	128	-16	-928
3646	160	-16	-976
3661	176	0	-928
3675	144	32	-992
3690	144	32	-992
3704	128	16	-992
3719	144	-16	-928
3734	128	0	-912
3749	128	0	-912
3764	144	0	-976
3782	160	-16	-928
3797	160	16	-944
3812	160	16	-944
3827	144	48	-1008
3842	128	32	-992
3857	112	16	-960
3872	112	16	-960
3886	112	16	-976
3901	112	0	-896
3917	112	16	-896
3954	112	48	-976
3969	112	48	-976
3983	128	32	-976
3998	144	16	-960
4013	128	32	-944
4028	128	32	-944
4042	128	64	-992
4057	112	48	-1024
4072	112	48	-992
4088	112	48	-992
4102	128	48	-944
4117	128	64	-944
4135	112	48	-976
4150	112	16	-992
4165	112	16	-992
4180	96	48	-976
4195	112	48	-992
4210	112	64	-960
4225	112	64	-960
4239	96	64	-912
4254	112	32	-944
4269	80	32	-976
4284	80	32	-976
4298	96	64	-1040
4313	112	48	-1024
4328	112	48	-944
4344	96	48	-944
4357	128	48	-880
4372	112	64	-928
4387	112	64	-928
4401	112	64	-992
4417	96	48	-1008
4432	80	32	-912
4447	80	32	-912
4464	96	0	-832
4479	144	96	-992
4494	160	144	-1056
